accel_id,trip_id,timestamp,elapsed_seconds,acc_x_m_s2,acc_y_m_s2,acc_z_m_s2,accel_mag_m_s2,speed_kmh,event_label
ACC_TRIP003_00463,TRIP223,2024-02-06T07:59:43Z,463,0.374,-0.181,9.912,9.921,10.89,normal
ACC_TRIP003_00464,TRIP223,2024-02-06T07:59:44Z,464,-0.044,0.062,9.687,9.687,9.91,normal
ACC_TRIP003_00465,TRIP223,2024-02-06T07:59:45Z,465,0.488,0.294,9.96,9.976,9.18,normal
ACC_TRIP003_00466,TRIP223,2024-02-06T07:59:46Z,466,-0.086,-0.087,9.747,9.748,9.44,normal
ACC_TRIP003_00467,TRIP223,2024-02-06T07:59:47Z,467,0.093,-0.452,9.654,9.665,8.32,normal
ACC_TRIP003_00468,TRIP223,2024-02-06T07:59:48Z,468,0.166,-0.219,9.88,9.884,7.0,normal
ACC_TRIP003_00469,TRIP223,2024-02-06T07:59:49Z,469,-0.407,-0.276,9.686,9.699,9.34,normal
ACC_TRIP003_00470,TRIP223,2024-02-06T07:59:50Z,470,0.469,0.539,9.884,9.91,11.77,normal
ACC_TRIP003_00471,TRIP223,2024-02-06T07:59:51Z,471,0.461,0.274,9.816,9.831,12.03,normal
ACC_TRIP003_00472,TRIP223,2024-02-06T07:59:52Z,472,-0.244,-0.163,9.855,9.86,11.22,normal
ACC_TRIP003_00473,TRIP223,2024-02-06T07:59:53Z,473,-0.001,-0.043,9.769,9.769,11.26,normal
ACC_TRIP003_00474,TRIP223,2024-02-06T07:59:54Z,474,0.727,-0.329,9.77,9.802,12.68,normal
ACC_TRIP003_00475,TRIP223,2024-02-06T07:59:55Z,475,-0.322,-0.092,9.89,9.895,13.56,normal
ACC_TRIP003_00476,TRIP223,2024-02-06T07:59:56Z,476,-0.399,-0.054,9.741,9.75,12.76,normal
ACC_TRIP003_00477,TRIP223,2024-02-06T07:59:57Z,477,0.015,0.273,9.682,9.686,12.9,normal
ACC_TRIP003_00478,TRIP223,2024-02-06T07:59:58Z,478,-0.052,-0.043,9.91,9.91,15.01,normal
ACC_TRIP003_00479,TRIP223,2024-02-06T07:59:59Z,479,-0.465,-0.355,9.869,9.886,14.92,normal
ACC_TRIP003_00480,TRIP223,2024-02-06T08:00:00Z,480,0.051,0.163,9.808,9.809,12.8,normal
ACC_TRIP003_00481,TRIP223,2024-02-06T08:00:01Z,481,0.277,-0.126,9.89,9.895,15.01,normal
ACC_TRIP003_00482,TRIP223,2024-02-06T08:00:02Z,482,0.013,0.064,9.792,9.792,16.06,normal
ACC_TRIP003_00483,TRIP223,2024-02-06T08:00:03Z,483,-0.257,0.053,9.921,9.925,16.18,normal
ACC_TRIP003_00484,TRIP223,2024-02-06T08:00:04Z,484,0.249,-0.716,9.754,9.783,17.33,normal
ACC_TRIP003_00485,TRIP223,2024-02-06T08:00:05Z,485,0.063,0.156,9.927,9.929,14.31,normal
ACC_TRIP003_00486,TRIP223,2024-02-06T08:00:06Z,486,0.098,-0.261,9.898,9.902,12.9,normal
ACC_TRIP003_00487,TRIP223,2024-02-06T08:00:07Z,487,-0.095,0.203,9.849,9.852,13.34,normal
ACC_TRIP003_00488,TRIP223,2024-02-06T08:00:08Z,488,-0.614,-0.308,9.847,9.871,13.53,normal
ACC_TRIP003_00489,TRIP223,2024-02-06T08:00:09Z,489,0.182,0.069,9.671,9.673,15.71,normal
ACC_TRIP003_00490,TRIP223,2024-02-06T08:00:10Z,490,0.174,-0.212,9.815,9.819,13.86,normal
ACC_TRIP003_00491,TRIP223,2024-02-06T08:00:11Z,491,-0.157,0.302,9.788,9.794,13.37,normal
ACC_TRIP003_00492,TRIP223,2024-02-06T08:00:12Z,492,0.062,0.146,9.892,9.893,15.11,normal
ACC_TRIP003_00493,TRIP223,2024-02-06T08:00:13Z,493,-0.204,-0.436,9.881,9.892,14.71,normal
ACC_TRIP003_00494,TRIP223,2024-02-06T08:00:14Z,494,0.148,-0.04,9.672,9.673,14.67,normal
ACC_TRIP003_00495,TRIP223,2024-02-06T08:00:15Z,495,-0.164,0.258,9.881,9.886,14.33,normal
ACC_TRIP003_00496,TRIP223,2024-02-06T08:00:16Z,496,0.198,0.381,9.707,9.716,14.74,normal
ACC_TRIP003_00497,TRIP223,2024-02-06T08:00:17Z,497,-0.277,0.543,9.989,10.007,15.21,normal
ACC_TRIP003_00498,TRIP223,2024-02-06T08:00:18Z,498,-0.323,-0.043,9.954,9.959,14.1,normal
ACC_TRIP003_00499,TRIP223,2024-02-06T08:00:19Z,499,0.181,-0.209,9.682,9.686,16.84,normal
ACC_TRIP003_00500,TRIP223,2024-02-06T08:00:20Z,500,0.041,0.315,9.823,9.828,17.12,normal
ACC_TRIP003_00501,TRIP223,2024-02-06T08:00:21Z,501,0.237,-0.338,9.843,9.852,17.29,normal
ACC_TRIP003_00502,TRIP223,2024-02-06T08:00:22Z,502,0.109,-0.613,9.822,9.842,18.4,normal
ACC_TRIP003_00503,TRIP223,2024-02-06T08:00:23Z,503,0.054,-0.11,9.721,9.721,15.6,normal
ACC_TRIP003_00504,TRIP223,2024-02-06T08:00:24Z,504,0.197,-0.563,9.864,9.882,16.27,normal
ACC_TRIP003_00505,TRIP223,2024-02-06T08:00:25Z,505,-0.395,-0.329,9.847,9.86,15.82,normal
ACC_TRIP003_00506,TRIP223,2024-02-06T08:00:26Z,506,-0.268,-0.458,9.806,9.821,15.87,normal
ACC_TRIP003_00507,TRIP223,2024-02-06T08:00:27Z,507,-0.132,0.296,9.796,9.802,17.29,normal
ACC_TRIP003_00508,TRIP223,2024-02-06T08:00:28Z,508,-0.021,0.23,9.76,9.762,19.79,normal
ACC_TRIP003_00509,TRIP223,2024-02-06T08:00:29Z,509,0.069,0.101,9.731,9.731,18.05,normal
ACC_TRIP003_00510,TRIP223,2024-02-06T08:00:30Z,510,-0.261,0.283,9.821,9.828,17.86,normal
ACC_TRIP003_00511,TRIP223,2024-02-06T08:00:31Z,511,0.262,-0.237,9.781,9.787,20.09,normal
ACC_TRIP003_00512,TRIP223,2024-02-06T08:00:32Z,512,-0.015,-0.492,9.924,9.937,19.8,normal
ACC_TRIP003_00513,TRIP223,2024-02-06T08:00:33Z,513,-0.105,-0.732,9.793,9.821,17.37,normal
ACC_TRIP003_00514,TRIP223,2024-02-06T08:00:34Z,514,0.103,0.039,9.698,9.698,20.13,normal
ACC_TRIP003_00515,TRIP223,2024-02-06T08:00:35Z,515,0.094,0.547,9.791,9.807,20.2,normal
ACC_TRIP003_00516,TRIP223,2024-02-06T08:00:36Z,516,-0.313,0.143,9.944,9.949,21.19,normal
ACC_TRIP003_00517,TRIP223,2024-02-06T08:00:37Z,517,-0.372,0.086,9.764,9.771,23.84,normal
ACC_TRIP003_00518,TRIP223,2024-02-06T08:00:38Z,518,-0.193,-0.029,9.696,9.698,24.69,normal
ACC_TRIP003_00519,TRIP223,2024-02-06T08:00:39Z,519,-0.041,0.428,9.839,9.849,24.33,normal
ACC_TRIP003_00520,TRIP223,2024-02-06T08:00:40Z,520,0.553,0.159,10.068,10.084,21.41,normal
ACC_TRIP003_00521,TRIP223,2024-02-06T08:00:41Z,521,-0.116,0.247,9.828,9.832,21.11,normal
ACC_TRIP003_00522,TRIP223,2024-02-06T08:00:42Z,522,0.212,-0.442,9.732,9.745,18.96,normal
ACC_TRIP003_00523,TRIP223,2024-02-06T08:00:43Z,523,0.424,0.154,9.72,9.73,19.12,normal
ACC_TRIP003_00524,TRIP223,2024-02-06T08:00:44Z,524,0.296,-0.278,9.71,9.718,19.8,normal
ACC_TRIP003_00525,TRIP223,2024-02-06T08:00:45Z,525,0.523,-0.361,9.867,9.888,15.99,normal
ACC_TRIP003_00526,TRIP223,2024-02-06T08:00:46Z,526,0.362,0.15,9.817,9.825,17.79,normal
ACC_TRIP003_00527,TRIP223,2024-02-06T08:00:47Z,527,-0.136,-0.086,9.875,9.877,18.69,normal
ACC_TRIP003_00528,TRIP223,2024-02-06T08:00:48Z,528,-0.203,-0.289,9.628,9.635,18.78,normal
ACC_TRIP003_00529,TRIP223,2024-02-06T08:00:49Z,529,0.102,0.693,9.894,9.918,17.38,normal
ACC_TRIP003_00530,TRIP223,2024-02-06T08:00:50Z,530,0.078,0.05,9.842,9.843,17.44,normal
ACC_TRIP003_00531,TRIP223,2024-02-06T08:00:51Z,531,0.113,0.006,9.833,9.833,17.91,normal
ACC_TRIP003_00532,TRIP223,2024-02-06T08:00:52Z,532,0.242,-0.248,9.827,9.833,17.41,normal
ACC_TRIP003_00533,TRIP223,2024-02-06T08:00:53Z,533,0.538,0.361,9.864,9.885,16.65,normal
ACC_TRIP003_00534,TRIP223,2024-02-06T08:00:54Z,534,0.375,0.628,9.776,9.803,16.58,normal
ACC_TRIP003_00535,TRIP223,2024-02-06T08:00:55Z,535,0.097,-0.248,9.749,9.753,16.39,normal
ACC_TRIP003_00536,TRIP223,2024-02-06T08:00:56Z,536,-0.334,0.507,9.688,9.707,15.2,normal
ACC_TRIP003_00537,TRIP223,2024-02-06T08:00:57Z,537,-0.426,-0.2,9.678,9.689,13.65,normal
ACC_TRIP003_00538,TRIP223,2024-02-06T08:00:58Z,538,-0.038,-0.54,9.736,9.751,14.07,normal
ACC_TRIP003_00539,TRIP223,2024-02-06T08:00:59Z,539,-0.246,0.317,9.828,9.836,13.99,normal
ACC_TRIP003_00540,TRIP223,2024-02-06T08:01:00Z,540,-0.363,0.516,9.815,9.836,14.83,normal
ACC_TRIP003_00541,TRIP223,2024-02-06T08:01:01Z,541,0.314,0.506,9.704,9.723,12.32,normal
ACC_TRIP003_00542,TRIP223,2024-02-06T08:01:02Z,542,0.243,-0.144,9.892,9.896,10.42,normal
ACC_TRIP003_00543,TRIP223,2024-02-06T08:01:03Z,543,-0.505,-0.221,9.892,9.908,12.34,normal
ACC_TRIP003_00544,TRIP223,2024-02-06T08:01:04Z,544,-0.105,0.399,9.626,9.635,12.18,normal
ACC_TRIP003_00545,TRIP223,2024-02-06T08:01:05Z,545,0.042,0.589,9.701,9.719,14.79,normal
ACC_TRIP003_00546,TRIP223,2024-02-06T08:01:06Z,546,-0.599,0.107,9.756,9.775,14.22,normal
ACC_TRIP003_00547,TRIP223,2024-02-06T08:01:07Z,547,-0.024,-0.604,9.794,9.813,15.0,normal
ACC_TRIP003_00548,TRIP223,2024-02-06T08:01:08Z,548,0.013,-0.582,9.863,9.88,16.07,normal
ACC_TRIP003_00549,TRIP223,2024-02-06T08:01:09Z,549,-0.595,0.271,9.617,9.639,15.3,normal
ACC_TRIP003_00550,TRIP223,2024-02-06T08:01:10Z,550,-0.317,-0.035,9.838,9.843,13.83,normal
ACC_TRIP003_00551,TRIP223,2024-02-06T08:01:11Z,551,0.292,-0.166,9.807,9.813,15.06,normal
ACC_TRIP003_00552,TRIP223,2024-02-06T08:01:12Z,552,0.197,0.12,9.794,9.797,16.69,normal
ACC_TRIP003_00553,TRIP223,2024-02-06T08:01:13Z,553,-0.014,0.002,9.763,9.763,16.09,normal
ACC_TRIP003_00554,TRIP223,2024-02-06T08:01:14Z,554,0.221,-0.001,9.858,9.861,16.79,normal
ACC_TRIP003_00555,TRIP223,2024-02-06T08:01:15Z,555,0.045,-0.318,9.852,9.857,15.4,normal
ACC_TRIP003_00556,TRIP223,2024-02-06T08:01:16Z,556,0.205,0.206,9.849,9.853,18.44,normal
ACC_TRIP003_00557,TRIP223,2024-02-06T08:01:17Z,557,0.207,-0.119,9.806,9.809,19.06,normal
ACC_TRIP003_00558,TRIP223,2024-02-06T08:01:18Z,558,-0.178,-0.079,9.687,9.689,19.35,normal
ACC_TRIP003_00559,TRIP223,2024-02-06T08:01:19Z,559,-0.096,0.798,9.586,9.619,20.9,normal
ACC_TRIP003_00560,TRIP223,2024-02-06T08:01:20Z,560,-0.105,-0.242,9.759,9.762,21.71,normal
ACC_TRIP003_00561,TRIP223,2024-02-06T08:01:21Z,561,0.15,0.6,9.734,9.754,22.35,normal
ACC_TRIP003_00562,TRIP223,2024-02-06T08:01:22Z,562,-0.396,-0.044,9.904,9.912,20.08,normal
ACC_TRIP003_00563,TRIP223,2024-02-06T08:01:23Z,563,-0.414,0.573,9.761,9.786,19.65,normal
ACC_TRIP003_00564,TRIP223,2024-02-06T08:01:24Z,564,-0.262,-0.399,9.873,9.885,17.91,normal
ACC_TRIP003_00565,TRIP223,2024-02-06T08:01:25Z,565,-0.593,0.331,9.789,9.813,18.87,normal
ACC_TRIP003_00566,TRIP223,2024-02-06T08:01:26Z,566,0.145,0.19,9.756,9.759,18.74,normal
ACC_TRIP003_00567,TRIP223,2024-02-06T08:01:27Z,567,-0.303,0.018,9.863,9.867,17.47,normal
ACC_TRIP003_00568,TRIP223,2024-02-06T08:01:28Z,568,-0.37,0.062,9.836,9.844,16.82,normal
ACC_TRIP003_00569,TRIP223,2024-02-06T08:01:29Z,569,0.327,-0.135,9.666,9.673,14.21,normal
ACC_TRIP003_00570,TRIP223,2024-02-06T08:01:30Z,570,0.093,-0.187,9.857,9.859,14.32,normal
ACC_TRIP003_00571,TRIP223,2024-02-06T08:01:31Z,571,0.253,0.432,9.966,9.978,13.07,normal
ACC_TRIP003_00572,TRIP223,2024-02-06T08:01:32Z,572,-0.083,-0.135,10.029,10.03,14.58,normal
ACC_TRIP003_00573,TRIP223,2024-02-06T08:01:33Z,573,0.071,-0.326,9.847,9.853,14.86,normal
ACC_TRIP003_00574,TRIP223,2024-02-06T08:01:34Z,574,-0.63,-0.068,10.001,10.021,16.84,normal
ACC_TRIP003_00575,TRIP223,2024-02-06T08:01:35Z,575,-0.018,0.231,9.857,9.86,17.23,normal
ACC_TRIP003_00576,TRIP223,2024-02-06T08:01:36Z,576,-0.077,-0.227,9.741,9.744,17.17,normal
ACC_TRIP003_00577,TRIP223,2024-02-06T08:01:37Z,577,-0.135,0.254,9.801,9.805,19.3,normal
ACC_TRIP003_00578,TRIP223,2024-02-06T08:01:38Z,578,0.38,0.413,9.925,9.94,20.87,normal
ACC_TRIP003_00579,TRIP223,2024-02-06T08:01:39Z,579,0.452,-0.348,9.791,9.808,21.75,normal
ACC_TRIP003_00580,TRIP223,2024-02-06T08:01:40Z,580,-0.09,-0.512,9.932,9.945,19.43,normal
ACC_TRIP003_00581,TRIP223,2024-02-06T08:01:41Z,581,-0.338,-0.006,9.744,9.75,20.91,normal
ACC_TRIP003_00582,TRIP223,2024-02-06T08:01:42Z,582,0.177,0.012,9.653,9.654,24.58,normal
ACC_TRIP003_00583,TRIP223,2024-02-06T08:01:43Z,583,0.366,0.527,9.812,9.833,23.05,normal
ACC_TRIP003_00584,TRIP223,2024-02-06T08:01:44Z,584,0.028,-0.015,9.662,9.662,25.96,normal
ACC_TRIP003_00585,TRIP223,2024-02-06T08:01:45Z,585,0.132,-0.198,9.919,9.922,25.06,normal
ACC_TRIP003_00586,TRIP223,2024-02-06T08:01:46Z,586,0.22,0.444,9.86,9.872,24.62,normal
ACC_TRIP003_00587,TRIP223,2024-02-06T08:01:47Z,587,0.569,-0.475,9.856,9.884,25.2,normal
ACC_TRIP003_00588,TRIP223,2024-02-06T08:01:48Z,588,-0.348,-0.09,9.89,9.896,23.92,normal
ACC_TRIP003_00589,TRIP223,2024-02-06T08:01:49Z,589,0.287,-0.049,9.737,9.742,25.76,normal
ACC_TRIP003_00590,TRIP223,2024-02-06T08:01:50Z,590,0.327,-0.037,9.786,9.791,25.68,normal
ACC_TRIP003_00591,TRIP223,2024-02-06T08:01:51Z,591,0.433,-0.078,9.759,9.769,24.85,normal
ACC_TRIP003_00592,TRIP223,2024-02-06T08:01:52Z,592,-0.259,-0.027,9.763,9.766,24.32,normal
ACC_TRIP003_00593,TRIP223,2024-02-06T08:01:53Z,593,-0.108,-0.172,9.789,9.791,23.47,normal
ACC_TRIP003_00594,TRIP223,2024-02-06T08:01:54Z,594,0.46,0.063,9.776,9.787,22.78,normal
ACC_TRIP003_00595,TRIP223,2024-02-06T08:01:55Z,595,-0.43,0.007,9.787,9.797,23.89,normal
ACC_TRIP003_00596,TRIP223,2024-02-06T08:01:56Z,596,-0.593,-0.006,9.851,9.869,24.01,normal
ACC_TRIP003_00597,TRIP223,2024-02-06T08:01:57Z,597,-0.246,-0.001,9.903,9.906,24.2,normal
ACC_TRIP003_00598,TRIP223,2024-02-06T08:01:58Z,598,0.155,0.329,9.721,9.728,24.68,normal
ACC_TRIP003_00599,TRIP223,2024-02-06T08:01:59Z,599,0.278,-0.461,9.723,9.737,25.79,normal
ACC_TRIP003_00600,TRIP223,2024-02-06T08:02:00Z,600,0.207,0.333,9.668,9.676,26.33,normal
ACC_TRIP003_00601,TRIP223,2024-02-06T08:02:01Z,601,0.188,0.026,9.623,9.625,25.73,normal
ACC_TRIP003_00602,TRIP223,2024-02-06T08:02:02Z,602,-0.055,-0.007,9.669,9.67,27.73,normal
ACC_TRIP003_00603,TRIP223,2024-02-06T08:02:03Z,603,0.1,-0.031,9.791,9.791,26.79,normal
ACC_TRIP003_00604,TRIP223,2024-02-06T08:02:04Z,604,0.081,0.698,9.811,9.836,25.68,normal
ACC_TRIP003_00605,TRIP223,2024-02-06T08:02:05Z,605,0.32,-0.195,9.753,9.761,26.49,normal
ACC_TRIP003_00606,TRIP223,2024-02-06T08:02:06Z,606,-0.244,-0.013,9.961,9.964,23.6,normal
ACC_TRIP003_00607,TRIP223,2024-02-06T08:02:07Z,607,0.031,-0.756,9.804,9.833,23.97,normal
ACC_TRIP003_00608,TRIP223,2024-02-06T08:02:08Z,608,0.2,0.148,10.009,10.012,24.17,normal
ACC_TRIP003_00609,TRIP223,2024-02-06T08:02:09Z,609,-0.542,0.149,9.738,9.754,23.67,normal
ACC_TRIP003_00610,TRIP223,2024-02-06T08:02:10Z,610,-0.329,-0.031,10.037,10.043,22.05,normal
ACC_TRIP003_00611,TRIP223,2024-02-06T08:02:11Z,611,0.056,0.229,9.872,9.875,22.65,normal
ACC_TRIP003_00612,TRIP223,2024-02-06T08:02:12Z,612,-0.166,0.129,9.872,9.874,21.44,normal
ACC_TRIP003_00613,TRIP223,2024-02-06T08:02:13Z,613,-0.301,-0.014,9.93,9.935,23.91,normal
ACC_TRIP003_00614,TRIP223,2024-02-06T08:02:14Z,614,-0.474,0.272,9.854,9.869,24.42,normal
ACC_TRIP003_00615,TRIP223,2024-02-06T08:02:15Z,615,0.368,0.002,9.784,9.791,23.73,normal
ACC_TRIP003_00616,TRIP223,2024-02-06T08:02:16Z,616,-0.334,-0.77,9.809,9.845,22.49,normal
ACC_TRIP003_00617,TRIP223,2024-02-06T08:02:17Z,617,-0.043,-0.132,9.701,9.702,21.89,normal
ACC_TRIP003_00618,TRIP223,2024-02-06T08:02:18Z,618,0.151,0.615,9.825,9.846,21.18,normal
ACC_TRIP003_00619,TRIP223,2024-02-06T08:02:19Z,619,-0.31,0.119,9.948,9.954,20.54,normal
ACC_TRIP003_00620,TRIP223,2024-02-06T08:02:20Z,620,0.482,0.247,9.765,9.78,20.18,normal
ACC_TRIP003_00621,TRIP223,2024-02-06T08:02:21Z,621,0.15,-0.218,9.807,9.811,20.77,normal
ACC_TRIP003_00622,TRIP223,2024-02-06T08:02:22Z,622,0.039,-0.532,9.793,9.807,17.24,normal
ACC_TRIP003_00623,TRIP223,2024-02-06T08:02:23Z,623,-0.158,-0.189,9.71,9.713,19.98,normal
ACC_TRIP003_00624,TRIP223,2024-02-06T08:02:24Z,624,-0.361,-0.423,9.726,9.742,22.08,normal
ACC_TRIP003_00625,TRIP223,2024-02-06T08:02:25Z,625,-5.922,0.062,9.786,11.439,10.88,hard_brake
ACC_TRIP003_00626,TRIP223,2024-02-06T08:02:26Z,626,-0.478,0.003,9.904,9.916,9.96,normal
ACC_TRIP003_00627,TRIP223,2024-02-06T08:02:27Z,627,-0.333,-0.257,9.776,9.786,9.97,normal
ACC_TRIP003_00628,TRIP223,2024-02-06T08:02:28Z,628,-0.423,-0.67,9.66,9.692,9.49,normal
ACC_TRIP003_00629,TRIP223,2024-02-06T08:02:29Z,629,-6.75,0.099,9.694,11.813,3.78,hard_brake
ACC_TRIP003_00630,TRIP223,2024-02-06T08:02:30Z,630,-0.208,-0.133,9.806,9.809,4.62,normal
ACC_TRIP003_00631,TRIP223,2024-02-06T08:02:31Z,631,0.245,0.271,9.794,9.801,2.61,normal
ACC_TRIP003_00632,TRIP223,2024-02-06T08:02:32Z,632,-0.202,-0.021,9.792,9.794,3.21,normal
ACC_TRIP003_00633,TRIP223,2024-02-06T08:02:33Z,633,-5.726,-0.265,9.731,11.294,1.78,hard_brake
ACC_TRIP003_00634,TRIP223,2024-02-06T08:02:34Z,634,0.384,0.294,9.955,9.967,2.79,normal
ACC_TRIP003_00635,TRIP223,2024-02-06T08:02:35Z,635,0.414,0.029,9.707,9.716,3.51,normal
ACC_TRIP003_00636,TRIP223,2024-02-06T08:02:36Z,636,0.369,0.481,9.724,9.743,5.52,normal
ACC_TRIP003_00637,TRIP223,2024-02-06T08:02:37Z,637,-0.285,0.543,9.907,9.926,5.49,normal
ACC_TRIP003_00638,TRIP223,2024-02-06T08:02:38Z,638,0.474,-0.384,10.099,10.118,3.2,normal
ACC_TRIP003_00639,TRIP223,2024-02-06T08:02:39Z,639,-0.079,0.047,9.864,9.865,2.87,normal
ACC_TRIP003_00640,TRIP223,2024-02-06T08:02:40Z,640,-0.253,0.202,9.746,9.751,3.0,normal
ACC_TRIP003_00641,TRIP223,2024-02-06T08:02:41Z,641,0.002,-0.12,9.767,9.767,4.82,normal
ACC_TRIP003_00642,TRIP223,2024-02-06T08:02:42Z,642,-0.037,-0.2,9.911,9.913,6.9,normal
ACC_TRIP003_00643,TRIP223,2024-02-06T08:02:43Z,643,-0.072,0.279,9.906,9.91,7.92,normal
ACC_TRIP003_00644,TRIP223,2024-02-06T08:02:44Z,644,-0.009,0.036,9.952,9.952,7.13,normal
ACC_TRIP003_00645,TRIP223,2024-02-06T08:02:45Z,645,-0.061,-0.072,9.849,9.849,5.92,normal
ACC_TRIP003_00646,TRIP223,2024-02-06T08:02:46Z,646,-0.038,-0.627,9.941,9.96,6.7,normal
ACC_TRIP003_00647,TRIP223,2024-02-06T08:02:47Z,647,0.002,-0.168,9.854,9.856,6.88,normal
ACC_TRIP003_00648,TRIP223,2024-02-06T08:02:48Z,648,-0.39,0.149,9.726,9.735,6.82,normal
ACC_TRIP003_00649,TRIP223,2024-02-06T08:02:49Z,649,-0.189,-0.375,9.782,9.791,5.93,normal
ACC_TRIP003_00650,TRIP223,2024-02-06T08:02:50Z,650,0.29,-0.048,9.751,9.756,5.35,normal
ACC_TRIP003_00651,TRIP223,2024-02-06T08:02:51Z,651,-0.11,0.501,9.804,9.817,9.6,normal
ACC_TRIP003_00652,TRIP223,2024-02-06T08:02:52Z,652,-0.508,-0.354,9.841,9.861,10.48,normal
ACC_TRIP003_00653,TRIP223,2024-02-06T08:02:53Z,653,-0.195,0.507,9.742,9.757,9.96,normal
ACC_TRIP003_00654,TRIP223,2024-02-06T08:02:54Z,654,-0.119,0.457,9.771,9.783,11.54,normal
ACC_TRIP003_00655,TRIP223,2024-02-06T08:02:55Z,655,-0.038,-0.527,9.974,9.988,12.78,normal
ACC_TRIP003_00656,TRIP223,2024-02-06T08:02:56Z,656,0.115,0.378,9.876,9.884,13.84,normal
ACC_TRIP003_00657,TRIP223,2024-02-06T08:02:57Z,657,-0.041,0.06,9.942,9.942,12.64,normal
ACC_TRIP003_00658,TRIP223,2024-02-06T08:02:58Z,658,0.157,0.282,9.929,9.934,12.34,normal
ACC_TRIP003_00659,TRIP223,2024-02-06T08:02:59Z,659,0.465,-0.331,9.801,9.818,15.01,normal
ACC_TRIP003_00660,TRIP223,2024-02-06T08:03:00Z,660,-0.105,-0.198,9.861,9.863,15.47,normal
ACC_TRIP003_00661,TRIP223,2024-02-06T08:03:01Z,661,0.468,-0.476,9.612,9.635,16.08,normal
ACC_TRIP003_00662,TRIP223,2024-02-06T08:03:02Z,662,0.076,-0.322,9.819,9.824,16.97,normal
ACC_TRIP003_00663,TRIP223,2024-02-06T08:03:03Z,663,-0.511,0.234,9.674,9.69,16.66,normal
ACC_TRIP003_00664,TRIP223,2024-02-06T08:03:04Z,664,0.181,-0.092,9.732,9.735,14.42,normal
ACC_TRIP003_00665,TRIP223,2024-02-06T08:03:05Z,665,-0.61,-0.195,9.849,9.87,14.37,normal
ACC_TRIP003_00666,TRIP223,2024-02-06T08:03:06Z,666,0.147,0.051,9.92,9.921,17.01,normal
ACC_TRIP003_00667,TRIP223,2024-02-06T08:03:07Z,667,-0.12,1.017,9.811,9.864,16.13,normal
ACC_TRIP003_00668,TRIP223,2024-02-06T08:03:08Z,668,0.001,0.017,9.947,9.947,15.94,normal
ACC_TRIP003_00669,TRIP223,2024-02-06T08:03:09Z,669,-0.044,0.533,9.825,9.839,14.08,normal
ACC_TRIP003_00670,TRIP223,2024-02-06T08:03:10Z,670,-0.365,0.035,9.676,9.683,14.4,normal
ACC_TRIP003_00671,TRIP223,2024-02-06T08:03:11Z,671,0.05,0.407,9.856,9.865,13.08,normal
ACC_TRIP003_00672,TRIP223,2024-02-06T08:03:12Z,672,0.179,-0.289,9.837,9.843,14.11,normal
ACC_TRIP003_00673,TRIP223,2024-02-06T08:03:13Z,673,0.104,0.311,9.742,9.748,15.8,normal
ACC_TRIP003_00674,TRIP223,2024-02-06T08:03:14Z,674,-0.532,-0.047,9.645,9.659,14.28,normal
ACC_TRIP003_00675,TRIP223,2024-02-06T08:03:15Z,675,0.021,0.002,9.832,9.832,14.63,normal
ACC_TRIP003_00676,TRIP223,2024-02-06T08:03:16Z,676,0.113,-0.056,9.764,9.765,15.01,normal
ACC_TRIP003_00677,TRIP223,2024-02-06T08:03:17Z,677,-0.185,-0.2,9.741,9.745,11.8,normal
ACC_TRIP003_00678,TRIP223,2024-02-06T08:03:18Z,678,0.207,0.01,9.883,9.885,9.6,normal
ACC_TRIP003_00679,TRIP223,2024-02-06T08:03:19Z,679,0.051,0.102,9.717,9.718,11.93,normal
ACC_TRIP003_00680,TRIP223,2024-02-06T08:03:20Z,680,-0.498,-0.356,9.877,9.896,10.27,normal
ACC_TRIP003_00681,TRIP223,2024-02-06T08:03:21Z,681,-0.652,-0.023,9.986,10.008,7.9,normal
ACC_TRIP003_00682,TRIP223,2024-02-06T08:03:22Z,682,-0.054,-0.368,9.912,9.919,9.27,normal
ACC_TRIP003_00683,TRIP223,2024-02-06T08:03:23Z,683,-0.001,-0.671,9.889,9.912,8.59,normal
ACC_TRIP003_00684,TRIP223,2024-02-06T08:03:24Z,684,-0.298,0.278,9.721,9.73,8.45,normal
ACC_TRIP003_00685,TRIP223,2024-02-06T08:03:25Z,685,0.076,-0.172,9.854,9.855,9.72,normal
ACC_TRIP003_00686,TRIP223,2024-02-06T08:03:26Z,686,-0.1,0.004,9.831,9.832,10.21,normal
ACC_TRIP003_00687,TRIP223,2024-02-06T08:03:27Z,687,0.157,-0.262,9.832,9.837,10.2,normal
ACC_TRIP003_00688,TRIP223,2024-02-06T08:03:28Z,688,0.231,0.001,9.685,9.687,10.85,normal
ACC_TRIP003_00689,TRIP223,2024-02-06T08:03:29Z,689,-0.208,-0.511,9.803,9.818,10.68,normal
ACC_TRIP003_00690,TRIP223,2024-02-06T08:03:30Z,690,-0.067,-0.368,9.786,9.793,10.21,normal
ACC_TRIP003_00691,TRIP223,2024-02-06T08:03:31Z,691,0.685,-0.432,9.719,9.753,8.51,normal
ACC_TRIP003_00692,TRIP223,2024-02-06T08:03:32Z,692,-0.026,0.196,10.057,10.059,7.86,normal
ACC_TRIP003_00693,TRIP223,2024-02-06T08:03:33Z,693,0.132,-0.351,9.835,9.843,6.5,normal
